ID,paid_late_fees,debt_to_income,credit_utilization_ratio,annual_income,average_age_of_credit,loan_to_income_ratio,employment_stability,credit_inquiries_trend,monthly_payment_burden,paid_principal,paid_interest,total_credit_limit,total_credit_utilized,balance
5299,0,16.18,0.809607214,33000,286.1428571,0.090909091,1,1,0.037069091,347.61,159.83,30831,24961,2652.39
5300,0,24.26,0.327687052,45000,64.12903226,0.333333333,1,1,0.122997333,1521.68,317.68,77278,25323,13478.32
5302,0,19.96,0.51630854,87000,110.9444444,0.218390805,1,0,0.080584828,1927.48,402.39,108900,56226,17072.52
5311,0,25.85,0.273857879,140000,50.05,0.2,1,4,0.050334857,1485.31,848.97,620906,170040,26514.69
5314,0,35.64,0.360352558,46000,69.03448276,0.417391304,1,1,0.111365217,712.73,555.19,110847,39944,18487.27
5317,0,52.03,0.235458604,65000,62.40625,0.184615385,1,1,0.051640615,711.09,668.74,309341,72837,11288.91
5321,0,20.11,0.774997705,130000,58.17647059,0.053846154,1,0,0.019869231,353.09,74.8,392076,303858,6646.91
5334,0,28.29,0.341452102,110000,37.83018868,0.272727273,0.5,2,0.099485455,490.82,1553.65,504510,172266,29509.18
5335,0,22.1,0.312407228,81000,95.33333333,0.148148148,0.5,3,0.04426963,522.71,649.78,268803,83976,11477.29
5339,0,33.96,0.487326051,36000,143.0714286,0.583333333,1,0,0.283156667,1608.81,1758.39,70854,34529,19391.19
5340,0,12.42,0.090358536,60000,80.04,0.166666667,1,0,0.04512,489.39,398.99,26915,2432,9510.61
5343,0,11.21,0.734297427,44865,133.8666667,0.267469074,0.5,3,0.076426613,551.63,537.73,106352,78094,11448.37
5345,0,39.88,0.395392318,144000,55.52777778,0.208333333,1,1,0.074585,764.78,1834.21,441784,174678,29235.22
5348,0,8.11,0.1116,21000,287.5714286,0.142857143,0.5,1,0.06028,131.8,76.51,2500,279,2868.2
5349,0,27.98,0.802039,61000,71.67857143,0.196721311,0.5,11,0.080213115,12000,105.66,144973,116274,0
5350,0,37.36,0.544298237,30000,69.24137931,0.14,0.5,0,0.05708,288.76,150.04,50081,27259,3911.24
5355,0,7.89,0.726226818,140000,182.0909091,0.082142857,1,2,0.030310286,1166.63,239.26,52412,38063,10333.37
5358,0,23.08,0.523587659,65000,99.9,0.276923077,1,2,0.106340308,1313.96,418.79,99374,52031,16686.04
5370,0,6.86,0.186772152,25200,117.9411765,0.119047619,0.5,1,0.047438095,211.1,85.76,15800,2951,2788.9
5371,0,22.84,0.206015157,175000,58.79411765,0.228571429,0.5,2,0.091076571,2814.51,1263.27,631405,130079,37185.49
5372,0,25.23,0.407516562,120000,46.60465116,0.166666667,1,5,0.06642,2368.7,925.66,269751,109928,17631.3
5373,0,3.34,0.344035088,36000,335.6666667,0.333333333,0.5,0,0.13284,1421.22,551.4,5700,1961,10578.78
5374,0,25.23,0.237104417,90000,71.5,0.111111111,1,2,0.041764,1250.57,311.15,354540,84063,8749.43
5376,0,5.9,0.037891501,61000,111.6666667,0.262295082,0.5,1,0.076575738,902.07,1008.63,247892,9393,15097.93
5377,0,11.32,0.645332925,88000,124.875,0.397727273,1,1,0.167818636,2321.84,1339.04,45671,29473,32678.16
5378,0,30.69,0.205412994,75000,80.16,0.373333333,1,2,0.1599264,2454.92,1516.66,282801,58091,25545.08
5382,0,14.45,0.476564898,200000,62.65625,0.175,0,1,0.0672006,3419.92,1041.78,602835,287290,31580.08
5383,0,14.01,0.35042471,40000,154,0.375,0.5,1,0.104871,527.22,415.97,25900,9076,14472.78
5384,0,25.66,0.315871565,60000,50,0.333333333,1,5,0.084852,1047.96,638.05,130151,41111,18952.04
5385,0,12.41,0.668859944,70000,153.6153846,0.1,1,0,0.042195429,464.39,267.8,22341,14943,6535.61
5390,0,15.18,0.288422433,65000,71.03571429,0.169230769,1,2,0.064995692,1348.69,400.07,134251,38721,9651.31
5392,0,2.06,1.136905336,85000,402.4,0.376470588,0,2,0.109908706,1433.67,1651.93,186786,212358,30566.33
5393,0,11.53,0.659338679,100000,502.25,0.3,1,1,0.0903816,963.18,1267.24,44396,29272,29036.82
5394,0,24.29,0.198437886,99000,58.26470588,0.252525253,1,0,0.092298182,2558.54,478.86,437356,86788,22441.46
5398,0,28.96,0.353334709,53000,57.34285714,0.200471698,0.5,2,0.072436981,822.37,134.29,232584,82180,9802.63
5401,0,28.24,0.82599935,100000,83.29166667,0.3,1,1,0.0838968,1054.44,1019.53,169235,139788,28945.56
5409,0,44.7,0.676480832,65000,71.46428571,0.538461538,1,3,0.148945846,826.06,734.71,149308,101004,34173.94
5410,0,23.56,0.27819913,60000,80,0.041666667,1,3,0.01552,315.28,71.7,256054,71234,2184.72
5411,0,31.44,0.218502781,45000,77.03846154,0.222222222,1,5,0.062146667,351.49,332.03,100493,21958,9648.51
5413,0,12.28,0.599929973,110000,153.6923077,0.113636364,1,0,0.043644,1532.61,461.18,74257,44549,10967.39
5416,0,39.77,0.197345462,32000,68.62068966,0.359375,0.5,7,0.11194125,599.41,880.98,193706,38227,10900.59
5418,0,12.02,0.069346872,60000,105.3157895,0.219166667,1,2,0.080872,1334.03,315.32,297216,20611,11815.97
5419,0,4.65,0.072367624,80000,77.11538462,0.05,0.5,3,0.0180675,309.62,50.55,189933,13745,3690.38
5424,0,6.02,0.952460497,72949,76.76923077,0.274164142,1,1,0.076689194,942.28,891.23,88600,84388,19057.72
5428,0,12.21,0.335320181,88000,71.28571429,0.272727273,1,0,0.101577273,3026.35,678.55,88247,29591,20973.65
5432,0,39.57,0.171081405,65900,166.75,0.364188164,0.5,3,0.111119272,1283.2,1779.99,478322,81832,22716.8
5435,0,8.64,0.145307763,112000,117.9411765,0.133928571,0.5,1,0.051805714,1826.96,582.36,144803,21041,13173.04
5437,0,9.63,0.240096186,750000,62.03125,0.046666667,0.5,3,0.01916128,4027.99,1932.53,886199,212773,30972.01
5439,0,22.25,0.147960186,33000,40.08,0.160606061,1,0,0.070676364,569.33,391.26,173006,25598,4730.67
5441,0,17.94,0.515688706,92000,110.6666667,0.217391304,1,3,0.084691304,1925.92,659.7,112087,57802,18074.08
5444,0,17.88,0.069130172,50000,133.6,0.16,1,7,0.065232,549.98,253.35,541153,37410,7450.02
5452,0,31.33,0.414867007,18000,45.54545455,0.5,0.5,2,0.193406667,1096.17,354.03,28385,11776,7903.83
5463,0,23.28,0.715270422,68000,62.71875,0.308823529,1,4,0.090160588,1183.99,1333.18,61367,43894,19816.01
5464,0,15.09,0.130063674,73000,62.5625,0.342465753,1,1,0.126368219,1896.8,400.09,351005,45653,23103.2
5465,0,13.3,0.258176937,60372,58.73529412,0.04969191,1,1,0.019222819,365.42,113.99,42467,10964,2634.58
5473,0,8.92,0.098371512,53038.52,124.625,0.377084428,0.5,1,0.154830112,2157.47,879.88,166105,16340,17842.53
5474,0,15,0.067702053,40000,142.9285714,0.5,0.5,2,0.142899,919.1,969.5,166701,11286,19080.9
5475,0,21.21,0.148598549,190000,41.625,0.210526316,1,1,0.080842737,2919.86,878.26,888508,132031,37080.14
5482,0,19.7,0.100092267,43000,76.92307692,0.11627907,0.5,2,0.044980465,485.2,156.76,254695,25493,4514.8
5484,0,16.61,0.428672566,50000,71.32142857,0.26,1,0,0.0998568,1593.9,448.95,33900,14532,11406.1
5485,0,18.42,0.153392134,100000,68.93103448,0.16,0,1,0.0637632,1894.97,782.41,629928,96626,14105.03
5486,0,31.74,0.833777408,150000,33.38333333,0.16,0.5,19,0.0528648,919.99,1664.98,312635,260668,23080.01
5489,0,4.64,0.04809704,84000,51.46153846,0.125,1,2,0.046984286,1650.19,317.61,219868,10575,8849.81
5490,0,20.56,0.57050172,112000,40.7755102,0.178571429,0.5,2,0.086132143,1543.19,1615.03,132245,75446,18456.81
5491,0,12.82,0.214213836,54000,71.39285714,0.07037037,1,2,0.027024444,277.41,83.44,31800,6812,3522.59
5492,0,0,0,44640,501.75,0.448028674,1,2,0.183935484,20000,582.43,11800,0,0
5493,0,32,0.22678673,42000,100.2,0.428571429,0.5,2,0.191128571,1907.29,1311.19,218108,49464,16092.71
5494,0,7.7,0.369682292,100000,117.8235294,0.4,1,2,0.1536012,1938.94,579.17,31381,11601,38061.06
5499,0,20.54,0.784256299,42000,154,0.476190476,1,3,0.131722857,712.09,655.91,44729,35079,19287.91
5502,0,22.49,0.197535667,50000,118.0588235,0.056,1,0,0.0236328,313.72,173.65,110537,21835,2486.28
5504,0,12.92,0.187701353,39000,154.2307692,0.307692308,1,1,0.083295385,587.22,516.65,173824,32627,11412.78
5505,0,19.09,0.132099961,57000,99.75,0.438596491,1,7,0.111646316,978.39,584.99,388312,51296,24021.61
5506,0,25.96,0.706791134,65000,80.16,0.153846154,1,2,0.067161231,423.31,294.02,54954,38841,9576.69
5511,0,39.37,0.672860912,35000,69.20689655,0.571428571,0,0,0.227691429,1407.26,558.42,233873,157364,18592.74
5512,0,13,0.031723432,70000,154.6153846,0.114285714,0.5,1,0.050562857,504.53,371.69,240201,7620,7495.47
5513,0,10.38,0.503014146,140000,111.7222222,0.214285714,1,0,0.084076286,2871.42,1033.96,83274,41888,27128.58
5515,0,50.47,0.213234352,59000,56.85714286,0.042372881,1,4,0.02043661,143.16,151.11,374752,79910,2356.84
5523,0,13.05,0.056604009,59000,143.1428571,0.169491525,1,5,0.045884746,489.39,406,240354,13605,9510.61
5526,0,15.26,0.246340131,50000,105.0526316,0.192,1,2,0.070176,982.48,183.88,54920,13529,8617.52
5527,0,19.75,0.829355954,80000,66.9,0.2,1,4,0.0533625,593.94,462.66,110458,91609,15406.06
5529,0,39.12,0.267543185,190000,46.11627907,0.072894737,1,2,0.023886947,676.98,1172.81,1065656,285109,13173.02
5530,0,15.44,0.400900901,27000,133.6,0.074074074,1,0,0.028857778,192.75,65.81,11100,4450,1807.25
5532,0,12.04,0.481593715,72000,154.3846154,0.155555556,1,0,0.059743333,1373.2,413.23,26730,12873,9826.8
5535,0,3.59,0.523397104,71000,284,0.14084507,0.5,2,0.061980845,852.46,630.29,7736,4049,9147.54
5538,0,27.68,0.244677419,65000,54.16216216,0.384615385,1,6,0.135062769,432.19,944.71,263453,64461,24567.81
5541,23.31,22.92,0.103868292,70000,44.48888889,0.285714286,0.5,5,0.079902857,464.47,436.46,940441,97682,19535.53
5543,0,19.8,0.499308745,60000,71.60714286,0.053333333,0,4,0.021446,223.14,96.31,67269,33588,2976.86
5545,0,18.35,0.218774018,98000,60.57575758,0.183673469,1,1,0.067132653,1842.14,344.78,437168,95641,16157.86
5546,0,25.14,0.83338953,50400,59,0.198412698,0.5,3,0.05792619,563.8,643.75,112700,93923,9436.2
5551,0,1.56,0.055143598,67000,118,0.134328358,1,3,0.051583881,656.99,202.32,104110,5741,8343.01
5555,0,18.64,0.321821953,70000,60.3030303,0.157142857,1,2,0.058529143,1387.11,311.01,186569,60042,9612.89
5557,0,12.67,0.474727742,152000,69.06896552,0.138157895,1,0,0.035168684,1381.14,817.25,109547,52005,19618.86
5560,0,5.39,0.445642023,60000,166.1666667,0.35,0.5,1,0.102182,700.96,794.39,25700,11453,20299.04
5564,0,22.14,0.266848115,140000,43.39130435,0.128571429,0.5,3,0.047442,2288.94,471.79,745484,198931,15711.06
5565,0,23.61,0.27349735,36000,51.38461538,0.277777778,0.5,1,0.0777,592.58,565.1,145676,39842,9407.42
5566,0,12.33,0.832030925,71000,200.6,0.070422535,1,2,0.02724169,609.02,191.36,24058,20017,4390.98
5567,0,10.03,0.369331737,105000,42.61702128,0.19047619,1,13,0.051564571,1229.88,1012.05,112755,41644,18770.12
5578,0,37.21,0.184563273,32000,83.20833333,0.46875,0.5,1,0.18132,15000,256.09,269837,49802,0
5579,0,32.8,0.599983848,42000,82.25,0.342857143,1,1,0.156808571,578.48,484.22,61910,37145,13821.52
5583,0,32.8,0.680355887,50000,66.66666667,0.16,0.5,3,0.0652416,549.9,253.54,61143,41599,7450.1
5587,0,20.77,0.726628322,110000,76.84615385,0.254545455,1,1,0.115788,2304.44,1907.75,56853,41311,25695.56
5588,0,24.09,0.293535682,70000,44.31111111,0.228571429,1,8,0.080266286,419.22,941.26,191946,56343,15580.78
5594,0,9.88,0.882304965,120000,69.13793103,0.233333333,0.5,1,0.087704,3501.57,871.23,84600,74643,24498.43
5595,0,21.07,0.401115933,90000,43.58695652,0.144444444,1,4,0.053798667,1639.28,364.9,154848,62112,11360.72
5603,0,12.98,0.144119173,160000,55.52777778,0.075,1,6,0.02740875,1228.28,225.43,520250,74978,10771.72
5610,0,22.37,0.93762374,115000,47.83333333,0.095652174,0.5,2,0.038119304,6968.06,351.16,179812,168596,4031.94
5612,0,17.17,0.64368957,90000,66.83333333,0.086666667,1,6,0.035333333,536.21,252.91,116870,75228,7263.79
5616,0,10.89,0.31088183,51000,165.6666667,0.196078431,1,0,0.076378824,719.79,248.26,25878,8045,9280.21
5617,0,10.06,0.08736685,50000,86.73913043,0.24,1,0,0.0921624,875.98,263.48,154807,13525,11124.02
5621,0,13.14,0.24132215,104000,90.36363636,0.086538462,0.5,8,0.035532692,1035.77,489.9,221397,53428,7964.23
5623,0,21.42,0.576956547,40000,111.3333333,0.64,0.5,12,0.179019,1516.97,1466.69,86185,49725,24083.03
5632,0,4.14,0.655009757,550000,165.8333333,0.054545455,0.5,3,0.024811636,3114.11,2482.51,65083,42630,26885.89
5637,0,7.81,0.084306167,180000,60.63636364,0.177777778,1,2,0.050808,1470.52,1551.2,733339,61825,30529.48
5638,0,27.78,0.185168568,60000,104.6842105,0.266666667,1,2,0.085478,638.13,1035.18,263009,48701,15361.87
5641,0,12.58,0.208939405,135000,74.14814815,0.296296296,1,2,0.070992889,2235.11,943.24,560440,117098,37764.89
5643,0,13.28,0.72671254,77000,250.375,0.064935065,0,1,0.027403636,331.66,186.96,48685,35380,4668.34
5648,0,10.42,0.083449745,100000,181,0.06025,1,0,0.0263028,385.53,259.69,444543,37097,5639.47
5649,0,21.74,0.162098649,106300,64.48387097,0.361006585,1,1,0.105394544,1719.3,1981.03,431916,70013,36655.7
5651,0,30.9,0.734923052,29982,117.1764706,0.133413381,0.5,0,0.061901141,322.26,304.02,43991,32330,3677.74
5655,0,22,0.150466449,100000,51.15384615,0.208,1,7,0.0563076,1279.04,1037.94,580342,87322,19520.96
5659,0,18.22,0.107364989,125000,42.5106383,0.224,1,4,0.05976672,689.5,537,557584,59865,27310.5
5660,0,9.9,0.931703115,55000,71.78571429,0.272727273,1,1,0.113530909,1703.32,867.08,75450,70297,13296.68
5661,0,12.99,0.600576844,56000,69.13793103,0.107142857,1,1,0.045216429,6000,40.05,48540,29152,0
5662,0,23.59,0.099410793,49000,87.13043478,0.073469388,0.5,1,0.028826939,344.58,134.99,209434,20820,3255.42
5663,0,13.82,0.424166667,41000,143.2857143,0.292682927,1,0,0.110013659,2136.53,367.56,33600,14252,9863.47
5664,0,27.88,0.753931095,44000,71.64285714,0.090909091,0.5,1,0.037322727,273.03,126.58,45280,34138,3726.97
5665,0,6.39,0.017109375,80000,95.57142857,0.3,0.5,4,0.1053495,24000,1606.35,646137,11055,0
5670,0,2.7,0.14059322,20000,182.2727273,0.09625,1,1,0.040062,129.54,69.16,11800,1659,1795.46
5671,0,5.39,0.093878726,57000,117.5882353,0.157894737,1,2,0.060642105,879.31,268.17,79869,7498,8120.69
5680,0,27.76,0.181405391,123000,52.39473684,0.227642276,0.5,6,0.058607805,1449.13,1042.94,543308,98559,26550.87
5681,0,10.31,0.951928285,106000,83.70833333,0.188679245,1,2,0.060478868,593.16,986.87,94151,89625,19406.84
5683,0,21.55,0.513433576,51000,143.5714286,0.235294118,0.5,0,0.097934118,534.97,287.44,52406,26907,11465.03
5692,0,23.84,0.295351346,50000,110.6666667,0.15,1,0,0.0660096,639.42,444.88,39861,11773,6860.58
5693,0,35.38,0.670153686,51800,94.9047619,0.135135135,1,6,0.050793822,697.99,172.85,126947,85074,6302.01
5696,0,17.71,0.066147821,58000,118,0.082758621,1,0,0.034446207,323,172.46,395750,26178,4477
5703,0,15.92,0.401049257,43000,68.75862069,0.11627907,0,1,0.044659535,488.51,159.93,30879,12384,4511.49
5704,0,9.37,0.159085752,100000,56.94285714,0.2,1,1,0.0722652,2052.84,247.89,180695,28746,17947.16
5707,0,33.28,0.534534884,67000,58.61764706,0.268656716,1,2,0.080278209,987.07,1219.85,103200,55164,17012.93
5708,0,8.55,0.508612913,70000,223.2222222,0.142857143,0,2,0.039951429,471.41,445.16,46558,23680,9528.59
5717,0,43.08,0.125869818,37447,56.88571429,0.106817636,1,0,0.04385398,180.95,89.62,516200,64974,3819.05
5718,0,26.79,0.113057034,103000,65.96666667,0.291262136,0.5,2,0.106456311,3847.54,746.55,389361,44020,26152.46
5720,0,7.98,0.531525276,340000,53.48648649,0.088235294,0,3,0.031886471,3102.35,502.58,234764,124783,26897.65
5724,0,32.08,0.164685908,87000,47.16666667,0.229885057,1,1,0.093721379,1374.88,648.47,507129,83517,18625.12
5727,0,9.38,0.09954684,120000,55.27777778,0.25,1,2,0.064363,1949.21,1251.57,391032,38926,28050.79
5729,0,34.08,0.170546896,65000,53.97297297,0.123076923,1,2,0.051939692,759.25,405.63,221980,37858,7240.75
5730,0,9.07,0.070814613,56000,249.875,0.071428571,1,1,0.028720714,278.9,120.39,169160,11979,3721.1
5735,0,11.33,0.141964826,59000,132.8,0.13559322,1,1,0.052450169,8000,170.51,153693,21819,0
5740,0,10.56,0.707093508,55000,143.2142857,0.118181818,1,1,0.045390545,635.07,190.27,29238,20674,5864.93
5742,0,22.65,0.681837069,80000,64.74193548,0.35,0.5,2,0.1436895,1911.12,940.78,77014,52511,26088.88
5743,0,3.47,0.122926829,88000,62.09375,0.340909091,1,7,0.101867727,2449.29,2007.38,41000,5040,27550.71
5757,0,14.05,0.120715375,95000,62.625,0.105263158,1,1,0.046322526,852.56,603.75,176970,21363,9147.44
5758,0,3.6,0.573078568,20000,223.2222222,0.25,0,0,0.097398,481.88,164.55,7013,4019,4518.12
5761,0,2.1,0.327288136,110000,118.0588235,0.077272727,1,4,0.031508727,983.54,454.19,23600,7724,7516.46
5762,0,4.66,0.016756903,200000,91.04545455,0.2,1,2,0.0722652,1027.42,165.2,620222,10393,38972.58
5763,0,13.54,0.219179207,64000,222.5555556,0.3125,1,2,0.102403125,972.4,1734.52,97418,21352,19027.6
5764,0,32.71,0.967506061,80500,55.69444444,0.397515528,0.5,0,0.143670559,1084.85,2676.8,154675,149649,30915.15
5765,0,12.44,0.175039765,130000,105.0526316,0.229423077,0.5,2,0.083854154,3825.1,696.85,470893,82425,25999.9
5766,0,18.23,0.128621795,47000,124.625,0.053191489,0.5,2,0.02309617,2500,76.75,156000,20065,0
5771,0,10.58,0.363752998,61000,76.5,0.098360656,0.5,1,0.040101639,412.48,190.02,35854,13042,5587.52
5774,0,17.91,0.114123167,120000,60.63636364,0.2,1,4,0.07449,3026.35,678.55,338012,38575,20973.65
5775,0,11.52,0.43577828,116000,45.34090909,0.051724138,1,6,0.019262069,299.91,67.6,611997,266695,5700.09
5776,0,13.71,0.475022375,92000,39.1372549,0.130434783,1,6,0.049027826,12000,5.98,90501,42990,0
5782,0,13.37,0.107920638,54000,91,0.185185185,1,1,0.075508889,1158.65,532.75,186841,20164,8841.35
5787,0,23.24,0.498334681,126000,86.65217391,0.158730159,0.5,1,0.059119048,2521.96,573.62,123700,61644,17478.04
5790,0,30.68,0.268513108,66900,71.39285714,0.224215247,0.5,1,0.062717489,706.92,662.35,205368,55144,14293.08
5793,0,6.93,0.906223311,137000,41.72916667,0.175182482,0.5,1,0.069812847,2262.55,909.58,176803,160223,21737.45
5797,0,28.44,0.668708415,62000,111.1666667,0.080645161,1,2,0.039147097,5000,331.91,70038,46835,0
5798,0,13.68,0.410426339,160000,66.9,0.125,1,2,0.04612425,2543.28,524.2,432309,177431,17456.72
5801,0,19.29,0.118083213,93000,133.6,0.284677419,1,1,0.083110968,1492.67,1680.75,655597,77415,24982.33
5803,0,31.92,0.952211173,58000,60.81818182,0.362068966,1,2,0.152795172,1869.67,1046.99,109105,103891,19130.33
5804,0,8.95,0.338451236,65000,222.8888889,0.184615385,1,1,0.071922462,1156.47,394.9,20907,7076,10843.53
5805,0,8.96,0.843570432,28000,87.08695652,0.178571429,0.5,0,0.074335714,1329.32,253.75,35850,30242,3670.68
5809,0,38.93,0.679848746,133500,48.73170732,0.262172285,0.5,1,0.109137079,3974.41,2286.56,335329,227973,31025.59
5811,0,25.29,0.509983286,143000,52.18421053,0.083916084,0.5,5,0.03125035,1303.54,131.47,375728,191615,10696.46
5817,0,19.29,0.229028757,80000,90.95454545,0.4,1,2,0.1310745,1564.08,2709.74,214663,49164,30435.92
5818,0,16.67,0.293014474,155000,55.69444444,0.193548387,1,2,0.052383484,1095.54,913.3,315667,92495,28904.46
5823,0,9.99,0.163066152,128000,62.53125,0.125,1,0,0.045165938,823.76,135.06,348515,56831,15176.24
5824,0,21.12,0.183343459,197280,56.48571429,0.050689376,1,0,0.019888686,1201.92,426.87,576110,105626,8798.08
5827,0,16.13,0.665955056,34000,80.2,0.352941176,1,4,0.151994118,779.08,501.22,17800,11854,11220.92
5830,0,32.52,0.268773408,30000,86.47826087,0.186666667,1,1,0.071692,686.6,206.61,106800,28705,4913.4
5832,0,38.68,0.221962202,72000,60.60606061,0.194444444,0.5,2,0.084426667,1210.43,801.76,343991,76353,12789.57
5833,0,36.53,0.183837138,45000,86.73913043,0.511111111,1,15,0.186442667,570.75,1458.32,327442,60196,22429.25
5834,0,15.5,0.110988402,80000,153.5384615,0.1625,1,0,0.0439905,13000,149.68,241764,26833,0
5839,0,13.73,0.723081197,100000,166.8333333,0.12,1,2,0.0305472,789.25,476.93,71985,52051,11210.75
5843,0,28.19,0.513671689,47000,58.38235294,0.217021277,0.5,10,0.08453617,1076.14,243.16,83896,43095,9123.86
5849,0,14.24,0.721983894,84000,91.09090909,0.114285714,1,3,0.045958571,1126.97,474.85,39861,28779,8473.03
5855,0,11.65,1.1220744,45000,100.2,0.177777778,0.5,1,0.072997333,732.26,337.67,128307,143970,7267.74
5858,0,23.6,0.261541966,98000,64.67741935,0.204081633,1,1,0.071665714,524.01,1328.44,276556,72331,19475.99
5859,0,10.9,0.086056708,50000,111.5555556,0.09,1,5,0.0338256,335.49,83.35,206178,17743,4164.51
5862,0,22.64,0.525162162,38000,76.73076923,0.092105263,1,18,0.038870526,418.65,215.57,37000,19431,3081.35
5866,0,27.28,0.052144682,60000,47.5,0.4,0,2,0.146178,2456.53,398.24,337043,17575,21543.47
5868,0,17.73,0.418812261,35000,87.39130435,0.457142857,0.5,2,0.149801143,620.06,1108.55,26100,10931,15379.94
5870,0,46.32,0.856767915,45000,79.92,0.044444444,1,0,0.017872,139.47,60.19,104397,89444,1860.53
5875,0,28.4,0.685721594,50066,42.21276596,0.239683618,1,0,0.090077897,894.57,227.58,82096,56295,11105.43
5877,0,11.88,0.767134503,38600,199.6,0.041450777,0.5,1,0.018242487,171.9,119.81,17100,13118,1428.1
5879,0,6.76,0.109203905,126000,71.35714286,0.03968254,0,3,0.01491619,625.32,171.77,266300,29081,4374.68
5882,0,33.22,0.415247235,65000,66.8,0.4,1,1,0.106726154,1293.34,1001.76,157340,65335,24706.66
5888,0,11.61,0.179703771,170000,71.21428571,0.078235294,1,3,0.024369176,550.18,830.75,456134,81969,12749.82
5889,0,35.71,0.041641702,21000,66.73333333,0.548809524,0.5,1,0.170948571,600.72,882.9,267040,11120,10924.28
5893,0,2.2,0.358690476,122000,64.32258065,0.286885246,0.5,4,0.085725246,35000,1863.04,25200,9039,0
5894,0,19.2,0.461723533,115000,47.69047619,0.130434783,1,1,0.047129739,856.73,122.08,203663,94036,14143.27
5898,0,15.76,0.181791328,180000,48.36585366,0.016666667,0.5,6,0.006937333,201.89,105.28,280987,51081,2798.11
5901,0,12.25,0.141164946,63000,57.02857143,0.19047619,1,0,0.068841905,406.82,1065.17,155166,21904,11593.18
5903,0,18.86,0.606903513,80000,105.5789474,0.25,0.5,1,0.101937,1843.34,837.23,71326,43288,18156.66
