ID,paid_late_fees,debt_to_income,credit_utilization_ratio,annual_income,average_age_of_credit,loan_to_income_ratio,employment_stability,credit_inquiries_trend,monthly_payment_burden,paid_principal,paid_interest,total_credit_limit,total_credit_utilized,target
5771,0,10.58,0.363752998,61000,76.5,0.098360656,0.5,1,0.040101639,412.48,190.02,35854,13042,0
5774,0,17.91,0.114123167,120000,60.63636364,0.2,1,4,0.07449,3026.35,678.55,338012,38575,1
5775,0,11.52,0.43577828,116000,45.34090909,0.051724138,1,6,0.019262069,299.91,67.6,611997,266695,0
5776,0,13.71,0.475022375,92000,39.1372549,0.130434783,1,6,0.049027826,12000,5.98,90501,42990,0
5782,0,13.37,0.107920638,54000,91,0.185185185,1,1,0.075508889,1158.65,532.75,186841,20164,1
5787,0,23.24,0.498334681,126000,86.65217391,0.158730159,0.5,1,0.059119048,2521.96,573.62,123700,61644,1
5790,0,30.68,0.268513108,66900,71.39285714,0.224215247,0.5,1,0.062717489,706.92,662.35,205368,55144,1
5793,0,6.93,0.906223311,137000,41.72916667,0.175182482,0.5,1,0.069812847,2262.55,909.58,176803,160223,0
5797,0,28.44,0.668708415,62000,111.1666667,0.080645161,1,2,0.039147097,5000,331.91,70038,46835,0
5798,0,13.68,0.410426339,160000,66.9,0.125,1,2,0.04612425,2543.28,524.2,432309,177431,1
5801,0,19.29,0.118083213,93000,133.6,0.284677419,1,1,0.083110968,1492.67,1680.75,655597,77415,1
5803,0,31.92,0.952211173,58000,60.81818182,0.362068966,1,2,0.152795172,1869.67,1046.99,109105,103891,0
5804,0,8.95,0.338451236,65000,222.8888889,0.184615385,1,1,0.071922462,1156.47,394.9,20907,7076,1
5805,0,8.96,0.843570432,28000,87.08695652,0.178571429,0.5,0,0.074335714,1329.32,253.75,35850,30242,0
5809,0,38.93,0.679848746,133500,48.73170732,0.262172285,0.5,1,0.109137079,3974.41,2286.56,335329,227973,0
5811,0,25.29,0.509983286,143000,52.18421053,0.083916084,0.5,5,0.03125035,1303.54,131.47,375728,191615,1
5817,0,19.29,0.229028757,80000,90.95454545,0.4,1,2,0.1310745,1564.08,2709.74,214663,49164,1
5818,0,16.67,0.293014474,155000,55.69444444,0.193548387,1,2,0.052383484,1095.54,913.3,315667,92495,1
5823,0,9.99,0.163066152,128000,62.53125,0.125,1,0,0.045165938,823.76,135.06,348515,56831,1
5824,0,21.12,0.183343459,197280,56.48571429,0.050689376,1,0,0.019888686,1201.92,426.87,576110,105626,1
5827,0,16.13,0.665955056,34000,80.2,0.352941176,1,4,0.151994118,779.08,501.22,17800,11854,0
5830,0,32.52,0.268773408,30000,86.47826087,0.186666667,1,1,0.071692,686.6,206.61,106800,28705,1
5832,0,38.68,0.221962202,72000,60.60606061,0.194444444,0.5,2,0.084426667,1210.43,801.76,343991,76353,1
5833,0,36.53,0.183837138,45000,86.73913043,0.511111111,1,15,0.186442667,570.75,1458.32,327442,60196,0
5834,0,15.5,0.110988402,80000,153.5384615,0.1625,1,0,0.0439905,13000,149.68,241764,26833,1
5839,0,13.73,0.723081197,100000,166.8333333,0.12,1,2,0.0305472,789.25,476.93,71985,52051,0
5843,0,28.19,0.513671689,47000,58.38235294,0.217021277,0.5,10,0.08453617,1076.14,243.16,83896,43095,0
5849,0,14.24,0.721983894,84000,91.09090909,0.114285714,1,3,0.045958571,1126.97,474.85,39861,28779,0
5855,0,11.65,1.1220744,45000,100.2,0.177777778,0.5,1,0.072997333,732.26,337.67,128307,143970,0
5858,0,23.6,0.261541966,98000,64.67741935,0.204081633,1,1,0.071665714,524.01,1328.44,276556,72331,1
5859,0,10.9,0.086056708,50000,111.5555556,0.09,1,5,0.0338256,335.49,83.35,206178,17743,0
5862,0,22.64,0.525162162,38000,76.73076923,0.092105263,1,18,0.038870526,418.65,215.57,37000,19431,0
5866,0,27.28,0.052144682,60000,47.5,0.4,0,2,0.146178,2456.53,398.24,337043,17575,0
5868,0,17.73,0.418812261,35000,87.39130435,0.457142857,0.5,2,0.149801143,620.06,1108.55,26100,10931,0
5870,0,46.32,0.856767915,45000,79.92,0.044444444,1,0,0.017872,139.47,60.19,104397,89444,0
5875,0,28.4,0.685721594,50066,42.21276596,0.239683618,1,0,0.090077897,894.57,227.58,82096,56295,0
5877,0,11.88,0.767134503,38600,199.6,0.041450777,0.5,1,0.018242487,171.9,119.81,17100,13118,0
5879,0,6.76,0.109203905,126000,71.35714286,0.03968254,0,3,0.01491619,625.32,171.77,266300,29081,0
5882,0,33.22,0.415247235,65000,66.8,0.4,1,1,0.106726154,1293.34,1001.76,157340,65335,1
5888,0,11.61,0.179703771,170000,71.21428571,0.078235294,1,3,0.024369176,550.18,830.75,456134,81969,1
5889,0,35.71,0.041641702,21000,66.73333333,0.548809524,0.5,1,0.170948571,600.72,882.9,267040,11120,0
5893,0,2.2,0.358690476,122000,64.32258065,0.286885246,0.5,4,0.085725246,35000,1863.04,25200,9039,1
5894,0,19.2,0.461723533,115000,47.69047619,0.130434783,1,1,0.047129739,856.73,122.08,203663,94036,1
5898,0,15.76,0.181791328,180000,48.36585366,0.016666667,0.5,6,0.006937333,201.89,105.28,280987,51081,0
5901,0,12.25,0.141164946,63000,57.02857143,0.19047619,1,0,0.068841905,406.82,1065.17,155166,21904,0
5903,0,18.86,0.606903513,80000,105.5789474,0.25,0.5,1,0.101937,1843.34,837.23,71326,43288,0
5907,0,4.74,0.686776492,60000,285.8571429,0.416666667,1,3,0.129786,1303.04,1915.18,13476,9255,0
5909,0,13.78,0.089056009,140000,66.8,0.228571429,1,4,0.096458571,2842.96,1601.48,638396,56853,1
5911,0,3.3,0.612774601,235000,95.52380952,0.089361702,1,2,0.028410894,846.39,1332.46,53168,32580,0
5915,0,19.17,0.137788246,85000,76.92307692,0.235294118,0.5,1,0.068693647,896.07,1094.75,456425,62890,1
5928,0,16.5,0.15007284,140000,65.93333333,0.091428571,1,4,0.025574571,603.25,570.21,441379,66239,1
5931,0,7.78,0.094410028,42240,100.3,0.118371212,1,2,0.0464375,237.16,83.7,261021,24643,0
5933,0,10.59,0.090181274,75000,117.9411765,0.2,0.5,4,0.078472,1435.73,507.89,228329,20591,1
5937,0,19.54,0.674493379,140000,86.2173913,0.142857143,1,1,0.057439714,1394.44,601.94,107921,72792,0
5942,0,5.98,0.149921133,88000,142.7857143,0.113636364,0,1,0.051691364,611.77,513.52,109044,16348,0
5946,0,8.02,0.75731066,50000,182.2727273,0.18,1,1,0.0733944,829.5,376.75,20347,15409,0
5949,0,27.26,0.202012575,75000,80.16,0.16,1,0,0.0643424,836.56,353.03,202626,40933,1
5951,0,17.41,0.465941803,97000,87.13043478,0.321649485,0.5,1,0.102261031,1257.45,2256.99,317853,148101,1
5956,0,30.36,0.741228955,114000,76.96153846,0.263157895,1,6,0.103236842,1422.93,502.24,158704,117636,0
5959,0,11.63,0.771749527,198999,111.2222222,0.125628772,0,3,0.031979256,978.39,598.78,94094,72617,0
5961,0,20,0.094131347,60000,132.6666667,0.166666667,1,2,0.0615,1586.93,254.34,184625,17379,1
5963,0,27.04,0.231809551,51000,143.2142857,0.294117647,1,5,0.084058824,513.76,545.45,288077,66779,1
5970,0,18.28,0.174959457,55000,69.10344828,0.072727273,1,1,0.027931636,490.42,145.48,217056,37976,0
5972,0,17.57,0.263745385,150000,86.69565217,0.166666667,0.5,1,0.0429088,1624.35,1042.98,445786,117574,1
5975,0,18.41,0.296160639,355000,39.21568627,0.067605634,1,4,0.017598761,916.17,667.52,857825,254054,1
5980,0,4.23,0.13224269,107000,62.90625,0.336448598,1,4,0.130142804,3493.22,1029.38,264370,34961,1
5982,0,14.79,0.261582291,55000,74.37037037,0.109090909,0.5,2,0.042802909,721.14,252.49,239741,62712,1
5984,0,10.52,0.685063802,68000,223,0.088235294,1,0,0.036725294,403.75,215.57,25783,17663,0
5986,0,41.94,0.750436423,60000,83.20833333,0.125,1,1,0.052028,677.16,357.13,199348,149598,0
5991,0,4.09,0.412611123,125000,57.17142857,0.24,0.5,4,0.098544,30000,568.87,48370,19958,1
5996,0,22.13,0.347419537,55000,66.76666667,0.118181818,1,1,0.046036364,467.87,157.61,163304,56735,0
5998,0,15.4,0.686779753,150000,87.17391304,0.133333333,0.5,7,0.0481768,1547.96,246.87,170254,116927,0
6000,0,15.35,0.126576827,80000,125,0.1,0.5,1,0.036894,607.06,124.86,174163,22045,1
6004,0,21.1,0.643239292,74000,91.09090909,0.087837838,1,6,0.036061622,443.66,218.4,94391,60716,0
6005,0,3.44,0.008734959,29000,143.2142857,0.172413793,0.5,1,0.067171034,604.98,199.43,307500,2686,1
6008,0,20.64,0.401223405,71000,56.74285714,0.352112676,0.5,4,0.135212958,1824.92,562.01,82393,33058,1
6013,0,45.12,0.319653503,40000,74.33333333,0.375,1,5,0.112056,822.57,1087.76,256972,82142,0
6016,0,17.7,0.339419428,75000,66.7,0.266666667,1,2,0.0796832,1096.73,1374.38,479837,162866,1
6017,0,20.27,0.081047804,62400,80,0.15224359,1,3,0.056176923,1208.05,249,203855,16522,1
6022,0,11.03,0.174377902,79500,200.5,0.150943396,1,3,0.061538113,824.94,380.02,189118,32978,1
6027,0,19.09,0.528453891,42000,133.1333333,0.333333333,0.5,0,0.090237143,860.9,708.43,40838,21581,1
6028,0,21.48,0.420267643,140000,100.2,0.085714286,0.5,0,0.037719429,761.23,546.26,262290,110232,1
6032,0,8.83,0.152686808,180000,95.42857143,0.222222222,1,1,0.086572667,4839.6,1607.04,430548,65739,1
6034,0,28.04,0.571023721,139000,33.41666667,0.115107914,1,4,0.036151942,487.28,751.74,251592,143665,0
6040,0,23.88,0.578910282,38427,143.4285714,0.046842064,0.5,1,0.017990475,131.42,40.47,48251,27933,0
6041,0,8.81,0.093733761,135000,124.9375,0.206666667,0.5,8,0.079941333,2704.99,876.98,1016080,95241,0
6042,0,19.91,0.384391254,140000,64.70967742,0.171428571,1,7,0.052743429,1008.32,1428.44,134194,51583,0
6047,0,11.83,0.341893193,61766,39.29411765,0.197519671,0.5,1,0.090337079,490.1,425.05,526761,180096,0
6050,0,10.29,0.057990578,195000,79.92,0.128205128,1,1,0.046323692,1934.94,315.96,780075,45237,1
6052,0,16.57,0.210272537,37000,143.7142857,0.324324324,0.5,3,0.12456,1471.27,436.44,47700,10030,1
6053,0,28.01,0.165079376,53000,182.2727273,0.660377358,1,5,0.240892075,572.61,1503.22,280562,46315,0
6056,0,5.41,0.024102238,109000,142.8571429,0.03853211,1,1,0.015356697,497.47,194.38,300553,7244,0
6057,0,11.14,0.146914955,129000,73.40740741,0.11627907,1,1,0.042493953,1148.6,216.77,834299,122571,1
6059,0,28.46,0.133260845,80000,62.5625,0.1875,1,1,0.047178,594.58,341.12,337526,44979,1
6062,0,18.43,0.18536473,50000,100.55,0.1,0.5,12,0.0422016,560.21,310.09,191018,35408,0
6065,0,16.89,0.069795735,29000,100.6,0.189655172,1,2,0.081244138,5500,287.82,124936,8720,1
6067,0,16.46,0.171910876,60000,111.3888889,0.25,0.5,1,0.09809,1435.73,516.98,186841,32120,1
6069,0,23.09,0.749361206,80000,105.7368421,0.125,0.5,2,0.0451725,1034.12,164.57,120931,90621,0
6072,0,20.66,0.640176448,39910,143.5714286,0.250563768,1,2,0.099854673,942.75,372.33,29017,18576,0
6073,0,6.73,0.0315704,56000,154.3076923,0.267857143,1,2,0.094062857,15000,811.2,145326,4588,1
6078,0,27.69,0.395228456,55000,74.07407407,0.090909091,0.5,0,0.033229091,511.74,95.77,242060,95669,1
6079,0,5.54,0.551170915,65000,117.9411765,0.196923077,1,4,0.080857846,1171.59,570.32,7729,4260,1
6082,0,25.78,0.649143826,60000,143.6428571,0.373333333,1,2,0.159926,2472.51,1504.37,68444,44430,0
6086,0,18.05,0.068849629,81120,79.96,0.197238659,1,4,0.085640533,1383.36,1004.6,403183,27759,1
6089,0,18.09,0.653160985,80000,154.1538462,0.08125,1,5,0.0318795,622.16,224.02,70168,45831,0
6090,0,5.57,0.451408451,25000,335.3333333,0.32,0.5,0,0.1255536,765.71,275.72,7100,3205,1
6093,0,30.45,0.642259655,65000,51.28205128,0.553846154,0,10,0.140983385,2367.66,1410.92,191516,123003,0
6094,0,26.24,0.593059428,96996,95.23809524,0.257742587,0,1,0.101112211,1991.82,644.91,86794,51474,0
6095,0,19.07,0.465145681,198000,51,0.012626263,0.5,0,0.004953333,178.68,63.48,534697,248712,0
6099,0,18.57,0.124213957,135000,69.13793103,0.142222222,1,1,0.057983111,1319.91,608.05,339994,42232,1
6100,0,10.87,0.191573618,65000,125,0.230769231,0.5,2,0.061587692,745.99,578.42,162371,31106,1
6103,0,8.24,0.06367713,90000,167,0.388888889,1,0,0.156386667,4109.62,1826.24,446000,28400,1
6104,0,26.27,0.523410229,85000,60.06060606,0.352941176,0,0,0.094170353,1113.66,867.49,287054,150247,0
6112,0,22.38,0.19098247,150000,58.85294118,0.133333333,0.5,0,0.0491992,2543.28,524.2,524179,100109,1
6113,0,4.95,0.059074593,63024,125.0625,0.158669713,1,12,0.059640137,997.13,251.36,178300,10533,0
6116,0,37.67,0.853280632,55836,74.18518519,0.292821835,1,2,0.123571889,1831.8,1028.55,126500,107940,0
6120,0,42.74,0.343100189,10000,223.3333333,1.5,0,1,0.60312,1045.84,440.94,22218,7623,0
6128,0,29.16,0.812647998,30000,90.31818182,0.24,1,9,0.101284,804.88,445.15,53210,43241,0
6131,0,9.28,0.309264069,45000,250.5,0.444444444,1,1,0.12432,1185.15,1130.21,23100,7144,1
6136,0,16.62,0.194054216,189000,62.34375,0.095238095,1,0,0.025782222,1106.89,910.84,608902,118160,1
6138,0,22.23,0.088255795,48500,117.9411765,0.329896907,1,1,0.131470515,1508.39,606.39,269716,23804,1
6139,0,12.95,0.05916955,47000,166,0.119148936,1,2,0.05243234,601.55,413.41,202300,11970,1
6140,0,12.6,0.084830063,60000,143.2857143,0.24625,0.5,7,0.096618,1775.8,630.69,299375,25396,0
6141,0,25.56,0.659059497,117000,111.0555556,0.128205128,0,1,0.052275897,1738,787.8,154109,101567,0
6144,0,18.73,0.118210741,72800,66.83333333,0.274725275,0.5,3,0.109483516,1885.49,757.99,368376,43546,1
6150,0,10.38,0.128650848,125000,77.07692308,0.16,1,0,0.04025856,792.78,454.82,283667,36494,1
6151,0,14.73,0.368050182,70000,182.3636364,0.142857143,0,1,0.038125714,497.33,385.61,36188,13319,0
6158,0,18.77,0.191202165,130000,58.94117647,0.214230769,0.5,2,0.061226769,1609.9,1683.26,421240,80542,1
6159,0,17.51,0.820013626,140000,143.0714286,0.142857143,1,1,0.060277714,1326.76,747.38,107147,87862,0
6162,0,55.11,0.286888396,50129,66.63333333,0.143629436,1,4,0.053487602,541.5,125.88,299193,85835,0
6164,0,10.9,0.144974863,100000,111.7222222,0.2,0.5,4,0.0843888,1326.76,765.17,236103,34229,1
6166,0,24.98,0.867437187,40059.96,71.60714286,0.199700649,1,1,0.084263689,712.37,398.6,88079,76403,0
6169,0,64.51,0.83330748,45000,46.27906977,0.267777778,1,2,0.109186667,12050,131.81,341677,284722,0
6170,0,22.94,0.561217539,60000,74.07407407,0.5,1,1,0.150636,963.18,1267.24,60187,33778,0
6172,0,20.53,0.132512289,139200,38.90196078,0.07183908,0.5,4,0.029493103,682.55,328.18,283785,37605,1
6175,0,17.71,0.495571298,100000,71.46428571,0.072,1,3,0.0299724,817.6,419.21,115045,57013,1
6177,0,10.11,0.046532144,75000,153.5384615,0.533333333,1,1,0.204832,3907.95,1286.27,515751,23999,0
6180,0,16.43,0.215360897,62000,47.57142857,0.096774194,1,4,0.034968387,464.41,74.06,249725,53781,0
6181,0,13.87,0.098427862,120000,117.8823529,0.093333333,1,0,0.023753,438.43,261.82,471269,46386,0
6182,0,10.57,0.090914975,68000,200.2,0.220588235,1,2,0.059715882,734.04,598.49,200858,18261,1
6187,0,25.38,0.628294685,72000,86.30434783,0.027777778,1,2,0.012225,2000,52.33,66281,41644,0
6188,0,21.5,0.821780303,49500,82.79166667,0.202020202,0.5,0,0.052012121,649.77,417.19,26400,21695,0
6189,0,6.83,0.092592065,249996,105.5789474,0.12000192,1,1,0.032025632,1491.94,1156.84,561236,51966,1
6191,0,12.66,0.622465105,180000,77,0.033333333,1,1,0.012413333,299.91,67.6,158833,98868,0
6194,0,18.26,0.190903763,47000,51.41025641,0.195744681,1,3,0.072219574,698.14,147.01,201358,38440,1
6197,0,6.68,0.082322014,110000,58.88235294,0.036363636,1,0,0.013289455,306.3,56.46,310403,25553,0
6198,0,40.64,0.760638605,52000,94.80952381,0.192307692,1,1,0.048941538,391.46,233.76,138552,105388,0
6202,0,16.26,0.759547476,75000,99.55,0.333333333,1,0,0.1280208,1824.67,562.61,61168,46460,0
6205,0,15.96,0.204534807,80000,125.1875,0.15,0,2,0.060321,1409.03,584.84,149422,30562,0
6208,0,33.44,0.235687164,65000,105.4736842,0.538461538,1,5,0.230662154,3068.63,1895.82,566764,133579,0
6210,0,16.91,0.810434913,34560,401.2,0.289351852,0.5,2,0.095604167,284.9,528.98,26603,21560,0
6211,0,26.1,0.659767685,95504,125.375,0.314122969,0.5,2,0.130763109,3406.63,1821.95,92719,61173,0
6212,0,15.91,0.124701244,110000,100.55,0.054545455,1,3,0.024003273,644.53,475.61,343926,42888,1
6215,0,25.4,0.240667258,55000,61.9375,0.218181818,1,1,0.055527273,469.76,280.51,180440,43426,0
6224,0,15.93,0.515004927,41000,100,0.156097561,1,2,0.060813659,616.8,210.62,33489,17247,1
6225,0,10.11,0.61762952,107000,143.2142857,0.093457944,0,1,0.036669533,957.17,344.65,110678,68358,0
6226,0,8.46,0.236169466,120000,62.5,0.125,0,3,0.029951,1050.45,440.98,262282,61943,0
6227,0,20.41,0.730126396,100203,69.03448276,0.119756894,1,1,0.047725517,1421.22,563.39,122235,89247,0
6228,0,3.13,0.058230577,105000,57.14285714,0.152380952,1,6,0.058515429,1167.96,351.31,252376,14696,1
6229,0,36.29,0.218173057,125000,116.3529412,0.272,1,0,0.07940928,1133.17,1318.11,574851,125417,1
6230,0,14.2,0.092087134,70000,167.0833333,0.2,0.5,0,0.054142286,860.9,708.43,248949,22925,1
6232,0,25.28,0.079287941,50000,87.43478261,0.24,1,1,0.0700536,265.1,297.33,268124,21259,0
6233,0,16.13,0.090448261,75000,50.125,0.226666667,1,2,0.0819008,1315.77,209.84,405790,36703,1
6235,0,23.37,0.221052316,85000,74.11111111,0.141176471,0.5,7,0.054609882,1461.59,465.89,534326,118114,0
6236,0,22.96,0.198902745,200000,86.39130435,0.095,0.5,2,0.0265734,1125.9,1073.69,592023,117755,1
6237,0,24.86,0.579671187,95000,64.67741935,0.126315789,1,1,0.050789053,836.67,361.16,115324,66850,1
6238,0,29.46,0.60235964,75000,74.18518519,0.24,0.5,0,0.0999072,2043.98,1063.07,112051,67495,0
6243,0,7.16,0.821690338,144000,153.4615385,0.048611111,0.5,1,0.019545833,488.08,237.65,32881,27018,0
6249,0,16.3,0.60791056,65000,58.88235294,0.241153846,1,2,0.094619077,1500.34,518.19,53220,32353,0
6250,0,6.58,0.281080437,64000,46.62790698,0.46875,1,2,0.117945,30000,7.46,92333,25953,0
6251,0,21.05,0.402209484,180000,58.55882353,0.046666667,1,3,0.020372,537.47,370.66,239875,96480,1
6252,0,6.31,0.326591154,35568,166,0.067476383,0.5,0,0.025917679,294.29,87.29,11124,3633,0
6256,0,21.79,0.489993627,42000,64.35483871,0.714285714,1,2,0.314325714,3222.55,2246.43,47070,23064,0
6266,0,14.46,0.846923169,285000,66.8,0.140350877,0.5,2,0.052754105,3988.49,987.73,283766,240328,0
6270,0,15.47,0.112867089,55000,154.3846154,0.065454545,1,5,0.026875636,329.5,160.4,224060,25289,0
6272,0,6.04,0.291653543,63000,143.6428571,0.19047619,1,1,0.070274286,910.59,187.28,38100,11112,1
6276,0,19.78,0.539749573,103000,60.57575758,0.242718447,1,2,0.063182913,954.33,657.49,135209,72979,1
6279,0,38.73,0.179816514,80000,83,0.35,1,1,0.1600755,1702.64,1430.89,429460,77224,1
6282,0,23.98,0.442164205,325000,60.57575758,0.106923077,1,1,0.039453785,4418.92,897.83,661139,292332,1
6284,0,23.24,0.818229827,46000,73.81481481,0.108695652,1,9,0.045871304,560.21,314.54,37872,30988,0
6285,0,12.87,0.181185267,120000,100,0.175,1,4,0.064564,1059.38,216.24,139901,25348,1
6291,0,41.07,0.803366777,32000,74.40740741,0.5,1,10,0.1807125,542.44,1338.4,121897,97928,0
6292,0,29.32,0.590081473,60000,83.54166667,0.083333333,1,3,0.032698,683.86,164.04,88864,52437,1
6295,0,20.18,0.193527669,96000,70.82142857,0.166666667,1,1,0.06401,1563.18,476.75,523150,101244,1
6300,0,21.66,0.524468691,75000,44.44444444,0.270666667,0.5,2,0.1066656,767.36,2496.49,105400,55279,1
6301,0,15.91,0.152710775,115000,60.87878788,0.065217391,0.5,3,0.023834087,574.31,108.39,306167,46755,1
6306,0,17.27,0.132821596,115000,58.94117647,0.073043478,0.5,1,0.027454957,1050.46,261.37,573732,76204,1
6307,0,23.21,0.268517067,80000,117.9411765,0.1875,1,2,0.07539,1045.84,440.94,255116,68503,1
6308,0,47.36,0.731585335,39000,74.25925926,0.512820513,1,0,0.201209231,2403.8,853.73,74981,54855,0
6311,0,5.22,0.010116802,40000,87.13043478,0.568125,0.5,10,0.151584,843.59,642,210442,2129,0
6313,0,17.3,0.828149184,70000,80.12,0.071428571,0.5,1,0.028021714,262.46,90.95,87221,72232,0
6323,0,29.65,0.377785979,55000,57.37142857,0.181818182,1,1,0.074655273,1331.81,429.05,151742,57326,1
6324,0,22.06,0.157383957,130000,68.79310345,0.127115385,1,6,0.051110769,1152.17,497.35,481307,75750,1
6327,0,21.26,0.233226098,115000,60.75757576,0.12173913,1,2,0.035533565,14000,352.77,479629,111862,1
6328,0,25.92,0.650615173,25000,286.8571429,0.06,1,3,0.0239088,105.55,42.88,41533,27022,0
6330,0,36.71,0.785398661,49000,54.21621622,0.267346939,0.5,0,0.116081633,1132.63,750.23,66761,52434,0
6337,0,5.21,0.051190315,180000,117.8823529,0.194444444,1,2,0.075740667,3373.52,1130.44,441900,22621,1
6339,0,8.83,0.07332716,45000,71.53571429,0.355555556,0.5,5,0.101616,16000,266.65,162000,11879,1
6341,0,16.77,0.156206674,90000,44.33333333,0.072222222,1,0,0.028137333,626.45,210.14,334672,52278,1
6348,0,20.99,0.245104052,37000,71.57142857,0.135135135,1,0,0.050325405,376.05,91.5,48918,11990,0
6350,0,20.25,0.950973356,45000,111.7222222,0.111111111,0.5,6,0.045624,457.67,222.78,89176,84804,0
6352,0,13.89,0.141681692,86000,125.375,0.348837209,1,5,0.097576744,1413.84,1336.43,231279,32768,1
6354,0,14,0.514844961,42000,167.4166667,0.247619048,1,1,0.070754286,731.59,371.64,25800,13283,1
6355,0,21.71,0.273387491,120000,77.07692308,0.10125,1,0,0.028931,275.78,292.69,282138,77133,0
6356,0,23.4,0.09341201,60000,117.7647059,0.083333333,0.5,3,0.03075,507.24,103.09,565013,52779,1
6358,0,14.68,0.063484741,60000,99.75,0.516666667,1,4,0.139866,1516.97,1258.62,325149,20642,0
6360,0,7.07,0.328296184,56446,251,0.042518513,1,2,0.015833894,180.5,41.96,26470,8690,0
6367,0,13.89,0.220839051,80000,95.19047619,0.1875,1,1,0.0477285,986.52,583.74,252881,55846,1
6369,0,8.43,0.016858883,126000,83.375,0.168849206,1,1,0.049295238,20831.73,718.4,1047519,17660,1
6377,0,6.59,0.661409751,180000,165.25,0.017777778,1,0,0.006498,327.51,58.13,62394,41268,0
6378,0,28.56,0.511983065,42733,66.7,0.585027964,1,1,0.229506002,1786.75,634.84,52908,27088,0
6381,0,17.47,0.109760932,70000,60.57575758,0.428571429,1,1,0.114349714,1113.66,847.53,267372,29347,1
6385,0,30.6,0.171283161,60000,91.18181818,0.266666667,0.5,3,0.112536,16000,9.26,205134,35136,0
6386,0,23.38,0.498795973,60000,66.8,0.3,1,1,0.132018,1534.59,1086.74,85131,42463,1
6387,0,22.37,0.222818182,39000,54.21621622,0.307692308,0.5,1,0.125461538,1390.39,630.24,66000,14706,1
6391,0,28.91,0.085028154,55000,95.19047619,0.181818182,1,4,0.076728,1120.37,646.88,194465,16535,1
6393,0,6.03,0.046350421,160000,79.72,0.125,1,5,0.0318195,1315.39,783.84,674708,31273,1
6394,0,3.1,0.598743417,780000,48.65853659,0.015384615,1,3,0.006036308,1442.29,512.24,137675,82432,1
6395,0,15.88,0.409160619,107000,74.07407407,0.056074766,1,4,0.022001495,574.29,206.79,345588,141401,1
